"collection_no","r_number","interval_name","max_ma","mid_ma","min_ma","lng","lat","P.Long","P.Lat","data_source","paleolng","paleolat"
"50928",NA,"Serravallian",13.82,12.72,11.62,35.200001,24.416668,33.09036633,22.94308844,"PaleoBioDB",34.3352904670233,23.7177963960369
"56707",NA,"Hauterivian",132.9,131.15,129.4,0.05,40.466667,21.17527778,25.51896956,"PaleoBioDB",9.59676306498573,30.6132684949132
"56708",NA,"Hauterivian",132.9,131.15,129.4,0.05,40.466667,21.17527778,25.51896956,"PaleoBioDB",9.59676306498573,30.6132684949132
"56714",NA,"Carnian",237,232.5,228,23.516666,37.366669,19.43435544,5.460561144,"PaleoBioDB",23.1248431566776,0.540717241526263
"56772",NA,"Serravallian",13.82,12.72,11.62,37.083332,20.25,35.02564341,18.80471648,"PaleoBioDB",36.168678756711,19.5355669615992
"56935",NA,"Albian",113,106.75,100.5,-3.583333,43.5,11.18418878,34.33417178,"PaleoBioDB",3.73898033744531,32.3468354376872
"57149",NA,"Tithonian",152.1,148.55,145,21.916668,44.400002,36.16830274,24.83918843,"PaleoBioDB",27.7378463047377,22.3816066298957
"57150",NA,"Tithonian",152.1,148.55,145,22.266666,44.016666,36.64547722,24.69037224,"PaleoBioDB",27.7295401959578,21.923536787375
"57151",NA,"Tithonian",152.1,148.55,145,22.383333,43.816666,36.85351461,24.58404952,"PaleoBioDB",27.684148428871,21.7107292754685
"57152",NA,"Tithonian",152.1,148.55,145,21.533333,43.900002,36.26482956,24.27532447,"PaleoBioDB",27.1878167667325,22.1237221889475
"57153",NA,"Tithonian",152.1,148.55,145,21.950001,43.866669,36.54833636,24.43214137,"PaleoBioDB",27.4353593887954,21.9271504342607
"57154",NA,"Tithonian",152.1,148.55,145,22.583332,42.916668,37.58435748,23.96173653,"PaleoBioDB",27.2764433825405,20.8819706641643
"57155",NA,"Tithonian",152.1,148.55,145,21.283333,43.116669,36.62703368,23.5426276,"PaleoBioDB",26.5506776906532,21.578946970005
"58093",NA,"Norian",228,218.25,208.5,13.166667,47.633331,14.3953877,34.02607896,"PaleoBioDB",16.2623827939135,23.7431640863424
"58739",NA,"Bajocian",170.3,169.3,168.3,-69,-23.049999,-26.86344082,-26.49486821,"PaleoBioDB",-34.0223149147287,-22.1995462454017
"58740",NA,"Bajocian",170.3,169.3,168.3,-69.5,-26.583332,-26.84835931,-30.05718737,"PaleoBioDB",-33.8366917005007,-25.7578525496595
"58741",NA,"Bajocian",170.3,169.3,168.3,-70.466667,-26.133333,-27.90725815,-29.72559029,"PaleoBioDB",-34.9077657703535,-24.2087214024214
"60251",NA,"Aquitanian",23.03,21.735,20.44,-79.675278,9.074444,-83.80915331,8.244957807,"PaleoBioDB",-77.147167357814,8.34689036313379
"60259",NA,"Aquitanian",23.03,21.735,20.44,-79.675278,9.074444,-83.80915331,8.244957807,"PaleoBioDB",-77.147167357814,8.34689036313379
"60261",NA,"Aquitanian",23.03,21.735,20.44,-79.675278,9.074444,-83.80915331,8.244957807,"PaleoBioDB",-77.147167357814,8.34689036313379
"60262",NA,"Aquitanian",23.03,21.735,20.44,-79.675278,9.074444,-83.80915331,8.244957807,"PaleoBioDB",-77.147167357814,8.34689036313379
"60264",NA,"Aquitanian",23.03,21.735,20.44,-79.675278,9.074444,-83.80915331,8.244957807,"PaleoBioDB",-77.147167357814,8.34689036313379
"60368",NA,"Albian",113,106.75,100.5,22.950001,38.363888,32.40379584,16.05918268,"PaleoBioDB",22.8241109444563,18.732273055051
"60369",NA,"Norian",228,218.25,208.5,13.25,47.516666,14.54807901,33.99866218,"PaleoBioDB",16.263817591154,23.613666948584
"60373",NA,"Aptian",125,119,113,22.986111,38.327778,36.00289855,12.30495023,"PaleoBioDB",24.8793958945557,18.5674548404458
"60468",NA,"Norian",228,218.25,208.5,22.5,46.416668,21.58582855,37.0247169,"PaleoBioDB",24.1316440573457,18.0816055664554
"60744",NA,"Tortonian",11.62,9.433,7.246,24.049999,34.849998,22.18166213,33.45819064,"PaleoBioDB",23.6682729107116,34.5056552047845
"60745",NA,"Tortonian",11.62,9.433,7.246,24.1,34.849998,22.23083712,33.45897161,"PaleoBioDB",23.7180637440404,34.5052385032788
"60746",NA,"Tortonian",11.62,9.433,7.246,24.083332,34.866669,22.21406395,33.47537913,"PaleoBioDB",23.7016712901236,34.5220475233272
"60773",NA,"Tortonian",11.62,9.433,7.246,24.083332,34.833332,22.21482464,33.44204817,"PaleoBioDB",23.7012605158298,34.4887122419974
"60774",NA,"Tortonian",11.62,9.433,7.246,24.116667,34.816666,22.24798984,33.42590621,"PaleoBioDB",23.7342502591912,34.4717693773765
"60775",NA,"Tortonian",11.62,9.433,7.246,24.1,34.833332,22.2312175,33.44230863,"PaleoBioDB",23.7178584722223,34.4885733619524
"60894",NA,"Zanclean",5.333,4.466,3.6,-72.75,18.416668,-73.3084472,18.62609837,"PaleoBioDB",-72.2245898603442,18.4488695612048
"61227",NA,"Oxfordian",163.5,160.4,157.3,16.633333,49.183334,29.88087122,35.42712237,"PaleoBioDB",24.0969164352627,40.7320474552486
"62219",NA,"Tithonian",152.1,148.55,145,17.966667,49.516666,30.17698648,33.14792191,"PaleoBioDB",24.6785670379915,41.8142522125895
"62220",NA,"Tithonian",152.1,148.55,145,17.795834,49.516666,30.05645396,33.10197348,"PaleoBioDB",24.5304792354675,41.8034358124938
"62343",NA,"Tithonian",152.1,148.55,145,20.700001,49.716667,32.01372773,33.98349675,"PaleoBioDB",27.0216689795596,42.1943051542042
"62460",NA,"Burdigalian",20.44,18.205,15.97,31.116667,37.299999,28.03224217,35.64358618,"PaleoBioDB",31.4108782221858,37.2209782450409
"62466",NA,"Tortonian",11.62,9.433,7.246,30.783333,37.266666,28.66759276,36.32120155,"PaleoBioDB",30.7778934824108,37.2455179847954
"62859",NA,"Burdigalian",20.44,18.205,15.97,111.166389,-8.111667,110.2635028,-5.012558064,"PaleoBioDB",115.095021961052,-8.05163266513783
"62860",NA,"Burdigalian",20.44,18.205,15.97,110.133003,-7.75,109.2161407,-4.713769849,"PaleoBioDB",114.029557625568,-7.79722977168769
"62862",NA,"Zanclean",5.333,4.466,3.6,109.25,-7,109.162656,-7.126321793,"PaleoBioDB",109.881456725959,-7.19856719874858
"63139",NA,"Piacenzian",3.6,3.094,2.588,122,23,123.1985142,21.92284577,"PaleoBioDB",122.672050911171,22.8594909605002
"63140",NA,"Piacenzian",3.6,3.094,2.588,122,23,123.1985142,21.92284577,"PaleoBioDB",122.672050911171,22.8594909605002
"63141",NA,"Piacenzian",3.6,3.094,2.588,122,23,123.1985142,21.92284577,"PaleoBioDB",122.672050911171,22.8594909605002
"63142",NA,"Piacenzian",3.6,3.094,2.588,122,23,123.1985142,21.92284577,"PaleoBioDB",122.672050911171,22.8594909605002
"63914",NA,"Oxfordian",163.5,160.4,157.3,6.15,47.133331,23.4706515,30.51446537,"PaleoBioDB",15.3670422239494,37.9913606899339
"63915",NA,"Oxfordian",163.5,160.4,157.3,6.15,47.133331,23.4706515,30.51446537,"PaleoBioDB",15.3670422239494,37.9913606899339
"63916",NA,"Oxfordian",163.5,160.4,157.3,6.15,47.133331,23.4706515,30.51446537,"PaleoBioDB",15.3670422239494,37.9913606899339
"63917",NA,"Oxfordian",163.5,160.4,157.3,6.15,47.133331,23.4706515,30.51446537,"PaleoBioDB",15.3670422239494,37.9913606899339
"63918",NA,"Oxfordian",163.5,160.4,157.3,6.15,47.133331,23.4706515,30.51446537,"PaleoBioDB",15.3670422239494,37.9913606899339
"63919",NA,"Oxfordian",163.5,160.4,157.3,6.15,47.133331,23.4706515,30.51446537,"PaleoBioDB",15.3670422239494,37.9913606899339
"63920",NA,"Oxfordian",163.5,160.4,157.3,6.15,47.133331,23.4706515,30.51446537,"PaleoBioDB",15.3670422239494,37.9913606899339
"63921",NA,"Oxfordian",163.5,160.4,157.3,6.15,47.133331,23.4706515,30.51446537,"PaleoBioDB",15.3670422239494,37.9913606899339
"63922",NA,"Oxfordian",163.5,160.4,157.3,6.15,47.133331,23.4706515,30.51446537,"PaleoBioDB",15.3670422239494,37.9913606899339
"63923",NA,"Oxfordian",163.5,160.4,157.3,6.15,47.133331,23.4706515,30.51446537,"PaleoBioDB",15.3670422239494,37.9913606899339
"64075",NA,"Aptian",125,119,113,5.416667,44.083332,28.72685998,32.6324814,"PaleoBioDB",15.3578994823483,33.9217252103359
"64117",NA,"Tithonian",152.1,148.55,145,22.733334,49.766666,33.42092348,34.57180706,"PaleoBioDB",28.7797858347123,42.3884451508737
"66387",NA,"Aalenian",174.1,172.2,170.3,11.133333,45.75,36.11347883,25.98412781,"PaleoBioDB",18.9613694449491,29.3265465904574
"66390",NA,"Aalenian",174.1,172.2,170.3,11.133333,45.75,36.11347883,25.98412781,"PaleoBioDB",18.9613694449491,29.3265465904574
"66930",NA,"Carnian",237,232.5,228,13.766667,46.200001,14.88622208,15.97552419,"PaleoBioDB",19.854629991103,11.4919062445927
"66947",NA,"Bajocian",170.3,169.3,168.3,6,47.733334,28.86391723,36.57984301,"PaleoBioDB",15.7594779648986,36.8484748682648
"66948",NA,"Bajocian",170.3,169.3,168.3,6,47.733334,28.86391723,36.57984301,"PaleoBioDB",15.7594779648986,36.8484748682648
"66949",NA,"Bajocian",170.3,169.3,168.3,6,47.733334,28.86391723,36.57984301,"PaleoBioDB",15.7594779648986,36.8484748682648
"66950",NA,"Bajocian",170.3,169.3,168.3,6,47.733334,28.86391723,36.57984301,"PaleoBioDB",15.7594779648986,36.8484748682648
"66951",NA,"Bajocian",170.3,169.3,168.3,6,47.733334,28.86391723,36.57984301,"PaleoBioDB",15.7594779648986,36.8484748682648
"66952",NA,"Bajocian",170.3,169.3,168.3,6,47.733334,28.86391723,36.57984301,"PaleoBioDB",15.7594779648986,36.8484748682648
"66953",NA,"Bajocian",170.3,169.3,168.3,6,47.733334,28.86391723,36.57984301,"PaleoBioDB",15.7594779648986,36.8484748682648
"66954",NA,"Bajocian",170.3,169.3,168.3,6,47.733334,28.86391723,36.57984301,"PaleoBioDB",15.7594779648986,36.8484748682648
"67009",NA,"Campanian",83.6,77.85,72.1,55.950001,24.866667,50.47416953,6.048166456,"PaleoBioDB",47.1467080758016,2.96744017681237
"67010",NA,"Campanian",83.6,77.85,72.1,55.833332,24.283333,50.27466154,5.489476194,"PaleoBioDB",46.9745996080703,2.40000767328022
"67012",NA,"Sinemurian",199.3,195.05,190.8,73.550003,37.783333,95.20390643,58.73542935,"PaleoBioDB",68.3713673880724,36.118589316605
"67014",NA,"Sinemurian",199.3,195.05,190.8,74.01667,38.166668,95.67823766,59.20711761,"PaleoBioDB",82.6252856591156,49.1589536429253
"67084",NA,"Campanian",83.6,77.85,72.1,0.966667,42.25,4.053144656,35.57679483,"PaleoBioDB",3.17760024630526,31.8196958891271
"67122",NA,"Barremian",129.4,127.2,125,19.766666,49.866669,40.2408827,37.32429809,"PaleoBioDB",27.7621884705521,40.6824105923639
"67123",NA,"Barremian",129.4,127.2,125,21.083332,49.933334,41.29127442,37.49023186,"PaleoBioDB",28.871388905198,40.8150189850023
"67124",NA,"Barremian",129.4,127.2,125,19.85,49.950001,40.29594374,37.41323398,"PaleoBioDB",27.8244750471258,40.7695676328573
"67125",NA,"Hauterivian",132.9,131.15,129.4,19.483334,49.933334,41.11859851,34.50783689,"PaleoBioDB",26.7631354654853,41.1517392103079
"67510",NA,"Hauterivian",132.9,131.15,129.4,43.416668,42.483334,63.56196984,31.48216435,"PaleoBioDB",48.8603937612457,35.7820841574299
"67576",NA,"Campanian",83.6,77.85,72.1,22.85,42.766666,23.85188938,38.08973002,"PaleoBioDB",20.5883538254011,28.1617437524565
"67621",NA,"Norian",228,218.25,208.5,83.966667,28.700001,74.06181854,-18.28008282,"PaleoBioDB",48.4087156007443,-31.2855776206775
"67628",NA,"Carnian",237,232.5,228,14.783333,46.25,15.59440211,15.793161,"PaleoBioDB",20.5228508314468,11.2311067190687
"67652",NA,"Ladinian",242,239.5,237,12.016667,47.700001,19.65470237,26.38447574,"PaleoBioDB",22.3265807917051,7.06895053003978
"67687",NA,"Rhaetian",208.5,204.9,201.3,144.840271,-6.033333,123.973785,-28.85347408,"PaleoBioDB",105.11154893207,-36.5650884317371
"67806",NA,"Carnian",237,232.5,228,13.933333,46.366669,15.0566209,16.09479161,"PaleoBioDB",20.0349174807815,11.5911160023813
"67807",NA,"Rhaetian",208.5,204.9,201.3,11.8,47.633331,15.41957854,39.87756719,"PaleoBioDB",14.6820146671517,28.41294352138
"67865",NA,"Oxfordian",163.5,160.4,157.3,-70.283333,-38.700001,-28.39963732,-47.96560106,"PaleoBioDB",-32.0424894385419,-35.8160712562066
"67868",NA,"Oxfordian",163.5,160.4,157.3,34.966667,44.849998,46.03304868,37.69429911,"PaleoBioDB",40.9157824958283,38.2624944695665
"68081",NA,"Kimmeridgian",157.3,154.7,152.1,-9.766667,30.616667,-1.100812951,16.11735662,"PaleoBioDB",-6.84258750446814,27.7538409861871
"68259",NA,"Tithonian",152.1,148.55,145,13.966667,37.866669,21.01180703,11.42306556,"PaleoBioDB",17.7952902132171,21.2406547006614
"68368",NA,"Kimmeridgian",157.3,154.7,152.1,20.200001,50.849998,31.00134724,36.53362887,"PaleoBioDB",26.5585691395539,42.9646180610338
"68369",NA,"Kimmeridgian",157.3,154.7,152.1,20.200001,50.849998,31.00134724,36.53362887,"PaleoBioDB",26.5585691395539,42.9646180610338
"68370",NA,"Kimmeridgian",157.3,154.7,152.1,20.200001,50.849998,31.00134724,36.53362887,"PaleoBioDB",26.5585691395539,42.9646180610338
"68371",NA,"Oxfordian",163.5,160.4,157.3,21.016666,51.299999,31.6890432,38.54403246,"PaleoBioDB",27.4652809762712,43.1943706932826
"68372",NA,"Oxfordian",163.5,160.4,157.3,19.883333,51.366669,30.86337613,38.26538329,"PaleoBioDB",26.4909203052841,43.1629337790868
"68373",NA,"Oxfordian",163.5,160.4,157.3,19.633333,51.099998,30.85491877,37.95623465,"PaleoBioDB",26.3280282020614,42.877566901504
"68374",NA,"Oxfordian",163.5,160.4,157.3,20.283333,50.816666,31.48323179,37.90817347,"PaleoBioDB",26.9327525584759,42.6521607650571
"68375",NA,"Oxfordian",163.5,160.4,157.3,20.483334,50.766666,31.65403495,37.92627508,"PaleoBioDB",27.1122646930737,42.6198508835135
"68376",NA,"Oxfordian",163.5,160.4,157.3,20.433332,50.733334,31.63968261,37.88173694,"PaleoBioDB",27.0758634536065,42.5825151666798
"68377",NA,"Oxfordian",163.5,160.4,157.3,20.5,50.683334,31.71728186,37.85871546,"PaleoBioDB",27.1419019490724,42.5387381133886
"68381",NA,"Oxfordian",163.5,160.4,157.3,20.683332,50.650002,31.86634923,37.8864184,"PaleoBioDB",27.3042892644227,42.5216008551616
"68382",NA,"Kimmeridgian",157.3,154.7,152.1,20.416668,50.75,31.21022854,36.50967301,"PaleoBioDB",26.7603427089431,42.8814237716711
"68383",NA,"Kimmeridgian",157.3,154.7,152.1,19.9,51,30.70585562,36.57743541,"PaleoBioDB",26.2776529904227,43.0914613820118
"68426",NA,"Kimmeridgian",157.3,154.7,152.1,5.733333,46.183334,23.10650007,28.29454149,"PaleoBioDB",14.6188643534893,37.4617930689571
"68507",NA,"Kimmeridgian",157.3,154.7,152.1,5.766667,46.349998,23.05898499,28.45751439,"PaleoBioDB",14.6346362570439,37.6295772537659
"68508",NA,"Kimmeridgian",157.3,154.7,152.1,5.816667,46.200001,23.15997673,28.33181379,"PaleoBioDB",14.6900840116766,37.4820601711398
"68509",NA,"Kimmeridgian",157.3,154.7,152.1,5.766667,46.233334,23.10924991,28.34955323,"PaleoBioDB",14.6439147823601,37.5131452734572
"68510",NA,"Kimmeridgian",157.3,154.7,152.1,5.85,46.433334,23.08350075,28.55643028,"PaleoBioDB",14.7004467509472,37.7163823769119
"68585",NA,"Kimmeridgian",157.3,154.7,152.1,-8.25,37.083332,6.453321775,22.18751273,"PaleoBioDB",0.305147363343467,31.5580752580059
"68586",NA,"Kimmeridgian",157.3,154.7,152.1,-8.183333,37.116669,6.52109772,22.18796293,"PaleoBioDB",0.37869388551343,31.5614396186035
"68587",NA,"Kimmeridgian",157.3,154.7,152.1,-7.966667,37.166668,6.708195306,22.13993483,"PaleoBioDB",0.584380400213415,31.5214343274887
"68588",NA,"Kimmeridgian",157.3,154.7,152.1,-7.966667,37.166668,6.708195306,22.13993483,"PaleoBioDB",0.584380400213415,31.5214343274887
"68590",NA,"Kimmeridgian",157.3,154.7,152.1,-8,37.133331,6.664906053,22.1254688,"PaleoBioDB",0.538169626502513,31.5051487363802
"68594",NA,"Kimmeridgian",157.3,154.7,152.1,-7.883333,37.150002,6.759835858,22.09094628,"PaleoBioDB",0.643049595516382,31.4746776724637
"68599",NA,"Kimmeridgian",157.3,154.7,152.1,-7.85,37.133331,6.774847635,22.06283163,"PaleoBioDB",0.660839572304804,31.4472244602034
"68600",NA,"Kimmeridgian",157.3,154.7,152.1,-7.783333,37.099998,6.804907186,22.00661094,"PaleoBioDB",0.696446077257277,31.392325639969
"68614",NA,"Kimmeridgian",157.3,154.7,152.1,-8.016667,37.166668,6.671561043,22.16082185,"PaleoBioDB",0.543492998527818,31.5407470961008
"68620",NA,"Kimmeridgian",157.3,154.7,152.1,-7.933333,37.150002,6.723194106,22.1118196,"PaleoBioDB",0.602165857989132,31.4939827290039
"68646",NA,"Kimmeridgian",157.3,154.7,152.1,14.733333,45.916668,35.34212849,18.36228829,"PaleoBioDB",22.9428575357995,28.404911275719
"68648",NA,"Kimmeridgian",157.3,154.7,152.1,14.683333,45.900002,35.30382239,18.34939278,"PaleoBioDB",22.8993420418169,28.4097174551382
"68649",NA,"Kimmeridgian",157.3,154.7,152.1,14.7,45.883331,35.31411646,18.33158777,"PaleoBioDB",22.9001788369693,28.3894208431448
"68650",NA,"Kimmeridgian",157.3,154.7,152.1,14.133333,45.816666,34.89318305,18.30799346,"PaleoBioDB",22.4818519427551,28.5475405788971
"68651",NA,"Kimmeridgian",157.3,154.7,152.1,14.1,45.866669,34.87469985,18.36025912,"PaleoBioDB",22.4906548042744,28.6021277801165
"68652",NA,"Kimmeridgian",157.3,154.7,152.1,14.083333,45.866669,34.862547,18.36154612,"PaleoBioDB",22.4795666533166,28.608446676706
"68654",NA,"Kimmeridgian",157.3,154.7,152.1,13.983333,45.816666,34.7837442,18.31961279,"PaleoBioDB",22.3819969384866,28.6044582812494
"68655",NA,"Kimmeridgian",157.3,154.7,152.1,14,45.883331,34.80374647,18.38456329,"PaleoBioDB",22.4344778386768,28.6540269954575
"68666",NA,"Kimmeridgian",157.3,154.7,152.1,14.65,45.633331,35.24973261,18.08668695,"PaleoBioDB",22.713368129166,28.1979548529151
"68668",NA,"Kimmeridgian",157.3,154.7,152.1,14.783333,45.849998,35.37119843,18.29232511,"PaleoBioDB",22.9351727135758,28.3300071580058
"68671",NA,"Kimmeridgian",157.3,154.7,152.1,14.983333,45.866669,35.5189303,18.29439451,"PaleoBioDB",23.0785618483299,28.2688571805226
"68674",NA,"Kimmeridgian",157.3,154.7,152.1,15.016667,45.816666,35.53782107,18.24226235,"PaleoBioDB",23.0701702307593,28.2142228920503
"68678",NA,"Kimmeridgian",157.3,154.7,152.1,15.016667,45.799999,35.53601328,18.22568403,"PaleoBioDB",23.0599803527563,28.2001817869209
"68679",NA,"Kimmeridgian",157.3,154.7,152.1,15.016667,45.816666,35.53782107,18.24226235,"PaleoBioDB",23.0701702307593,28.2142228920503
"68680",NA,"Kimmeridgian",157.3,154.7,152.1,14.316667,45.883331,35.03460651,18.36024022,"PaleoBioDB",22.6451147125943,28.5340762757853
"68682",NA,"Kimmeridgian",157.3,154.7,152.1,14.316667,45.883331,35.03460651,18.36024022,"PaleoBioDB",22.6451147125943,28.5340762757853
"68684",NA,"Kimmeridgian",157.3,154.7,152.1,13.9,45.916668,34.73480501,18.42549226,"PaleoBioDB",22.3887158708399,28.7199260524408
"68686",NA,"Kimmeridgian",157.3,154.7,152.1,13.816667,45.966667,34.68005728,18.4817149,"PaleoBioDB",22.3644924993001,28.7934584761654
"68690",NA,"Kimmeridgian",157.3,154.7,152.1,13.8,45.983334,34.66991464,18.49958754,"PaleoBioDB",22.3638195804276,28.8137466356262
"68694",NA,"Kimmeridgian",157.3,154.7,152.1,13.816667,45.983334,34.68204828,18.49827459,"PaleoBioDB",22.3748875514902,28.8074159502761
"68697",NA,"Kimmeridgian",157.3,154.7,152.1,13.8,46.049999,34.67789213,18.56582205,"PaleoBioDB",22.405435725409,28.8695618137043
"68698",NA,"Kimmeridgian",157.3,154.7,152.1,13.733333,46.083332,34.63341035,18.60420127,"PaleoBioDB",22.3820509477845,28.9227732211048
"68699",NA,"Kimmeridgian",157.3,154.7,152.1,14.916667,45.950001,35.47942394,18.38208543,"PaleoBioDB",23.0852768284942,28.3640464986017
"68700",NA,"Kimmeridgian",157.3,154.7,152.1,14.866667,45.933334,35.44115627,18.36913064,"PaleoBioDB",23.0417914150008,28.3687977950913
"68701",NA,"Kimmeridgian",157.3,154.7,152.1,14.883333,45.900002,35.44964325,18.33477124,"PaleoBioDB",23.0324242604501,28.3344830655439
"68702",NA,"Kimmeridgian",157.3,154.7,152.1,15.083333,45.849998,35.59008003,18.2706452,"PaleoBioDB",23.1349581505841,28.2172837867143
"68703",NA,"Kimmeridgian",157.3,154.7,152.1,15.15,45.866669,35.64051412,18.28248384,"PaleoBioDB",23.1895437166833,28.2063349958591
"68704",NA,"Kimmeridgian",157.3,154.7,152.1,15.183333,45.833332,35.66126398,18.24695704,"PaleoBioDB",23.191396261215,28.165742474869
"68728",NA,"Aptian",125,119,113,13.716667,46.083332,33.75803039,22.85404727,"PaleoBioDB",22.0153233031391,28.5741594247225
"68730",NA,"Aptian",125,119,113,14.783333,45.666668,33.84128463,22.00600031,"PaleoBioDB",22.5207482799879,27.848389197253
"68731",NA,"Albian",113,106.75,100.5,14.783333,45.666668,28.53293373,25.24483361,"PaleoBioDB",18.9248959315642,27.5144843492621
"68740",NA,"Carnian",237,232.5,228,13.9,46.433334,15.05692598,16.16530786,"PaleoBioDB",20.0436634133267,11.6611105971936
"68741",NA,"Carnian",237,232.5,228,13.933333,46.383331,15.06233903,16.11052185,"PaleoBioDB",20.0423713103994,11.6060929359271
"68742",NA,"Carnian",237,232.5,228,13.933333,46.433334,15.07950472,16.15772771,"PaleoBioDB",20.0647452139282,11.6510378688297
"68743",NA,"Carnian",237,232.5,228,13.916667,46.400002,15.05676661,16.13005127,"PaleoBioDB",20.0392834528907,11.6261156212395
"68744",NA,"Carnian",237,232.5,228,13.783333,46.433334,14.97791196,16.19189198,"PaleoBioDB",19.9698982730736,11.6964220292951
"68745",NA,"Carnian",237,232.5,228,13.933333,46.466667,15.09095226,16.18919532,"PaleoBioDB",20.0796641249322,11.6809981003239
"68746",NA,"Carnian",237,232.5,228,13.866667,46.450001,15.04008299,16.1886257,"PaleoBioDB",20.030054858308,11.6861660779594
"68747",NA,"Carnian",237,232.5,228,14.033333,46.400002,15.13583958,16.10355007,"PaleoBioDB",20.113126320148,11.5908871061961
"68748",NA,"Carnian",237,232.5,228,13.916667,46.433334,15.06821549,16.16151683,"PaleoBioDB",20.0542042790708,11.6560731858461
"68749",NA,"Carnian",237,232.5,228,14.533333,46.299999,15.44121042,15.89631747,"PaleoBioDB",20.3858595382634,11.350740789996
"68750",NA,"Carnian",237,232.5,228,14.733333,46.316666,15.58273334,15.86740619,"PaleoBioDB",20.5202996673251,11.3061541559759
